accuracy,loss,val_accuracy,val_loss
0.8326454162597656,0.4331144690513611,0.833999752998352,0.42903295159339905
0.8328629732131958,0.4318799376487732,0.8345437049865723,0.42886343598365784
0.8335021734237671,0.43118423223495483,0.8344349265098572,0.4279859662055969
0.8337538242340088,0.4301755428314209,0.8352509140968323,0.4312107563018799
0.8336381912231445,0.4296973943710327,0.8349245190620422,0.4291577935218811
0.8338829874992371,0.4293096363544464,0.8349516987800598,0.430787056684494
